timestamp,p,T,Tpot,rh,VPact,sh,H2OC,rho,wv,wd,rain,raining
14/01/20 10:40,986.68,7.16,281.4,63.72,6.46,4.08,6.55,1223.14,3.27,184.9,0,0
14/01/20 10:50,986.8,7.32,281.55,62.44,6.4,4.04,6.49,1222.62,3.14,162.5,0,0
14/01/20 11:00,986.95,7.24,281.46,62.37,6.36,4.02,6.44,1223.17,3.86,158.7,0,0
14/01/20 11:10,986.94,7.08,281.3,63.03,6.36,4.02,6.44,1223.86,3.54,165.2,0,0
14/01/20 11:20,986.76,7.01,281.24,63.29,6.35,4.01,6.44,1223.94,3.62,165.1,0,0
14/01/20 11:30,986.67,7.04,281.28,63,6.33,4,6.42,1223.71,4.14,169.4,0,0
14/01/20 11:40,986.63,7.18,281.42,62.73,6.37,4.02,6.45,1223.03,3.19,171.9,0,0
14/01/20 11:50,986.66,7.38,281.62,62.25,6.41,4.05,6.49,1222.18,2.33,160.6,0,0
14/01/20 12:00,986.63,7.63,281.87,61.76,6.47,4.09,6.55,1221.02,1.76,157.5,0,0
14/01/20 12:10,986.43,7.99,282.25,61.1,6.56,4.14,6.65,1219.17,3.4,169.5,0,0
14/01/20 12:20,986.4,8.69,282.96,59.98,6.75,4.27,6.84,1216.02,4.13,191,0,0
14/01/20 12:30,986.61,9.84,284.09,57.6,7.01,4.43,7.1,1211.21,5.57,201.2,0,0
14/01/20 12:40,986.59,10.34,284.6,57.48,7.23,4.57,7.33,1208.95,5.76,206,0,0
14/01/20 12:50,986.42,10.49,284.76,58.88,7.48,4.73,7.58,1207.98,6.56,209.6,0,0
14/01/20 13:00,986.26,10.71,285,59.46,7.67,4.85,7.77,1206.77,5.86,212.1,0,0
14/01/20 13:10,986.21,10.81,285.1,59.01,7.66,4.84,7.77,1206.28,5.34,204.4,0,0
14/01/20 13:20,986.16,10.69,284.98,58.33,7.51,4.75,7.62,1206.8,7.28,207.8,0,0
14/01/20 13:30,986.16,10.49,284.78,58.34,7.41,4.69,7.52,1207.7,7.13,212,0,0
14/01/20 13:40,986.2,10.58,284.87,58.19,7.44,4.7,7.54,1207.35,5.92,209,0,0
14/01/20 13:50,986.25,10.72,285.01,57.88,7.47,4.72,7.57,1206.8,5.6,206.7,0,0
14/01/20 14:00,986.3,10.74,285.02,57.74,7.46,4.72,7.56,1206.78,4.46,202.3,0,0
14/01/20 14:10,986.29,10.47,284.75,58.49,7.42,4.69,7.52,1207.94,3.72,191.3,0,0
14/01/20 14:20,986.29,10.15,284.43,59.48,7.39,4.67,7.49,1209.32,3.87,175.9,0,0
14/01/20 14:30,986.31,10.01,284.29,59.77,7.35,4.65,7.46,1209.96,4.3,189,0,0
14/01/20 14:40,986.41,9.95,284.22,59.26,7.26,4.59,7.36,1210.38,4.32,196,0,0
14/01/20 14:50,986.55,9.93,284.19,58.24,7.13,4.51,7.22,1210.7,4.21,198.9,0,0
14/01/20 15:00,986.66,9.76,284.01,57.78,6.99,4.42,7.08,1211.63,4.3,200.8,0,0
14/01/20 15:10,986.71,9.49,283.73,58.07,6.9,4.36,6.99,1212.89,4.63,196.5,0,0
14/01/20 15:20,986.77,9.13,283.37,58.81,6.82,4.31,6.91,1214.55,4.62,194.6,0,0
14/01/20 15:30,986.72,8.75,282.99,58.78,6.64,4.2,6.73,1216.2,5.56,193.3,0,0
14/01/20 15:40,986.81,8.58,282.81,59,6.59,4.16,6.68,1217.07,4.54,189.6,0,0
14/01/20 15:50,986.9,8.54,282.76,58.98,6.57,4.15,6.66,1217.37,3.89,194.2,0,0
14/01/20 16:00,986.79,8.54,282.77,58.57,6.52,4.12,6.61,1217.25,5,202.1,0,0
14/01/20 16:10,986.76,8.5,282.74,58.55,6.5,4.11,6.59,1217.4,5.82,200,0,0
14/01/20 16:20,986.95,8.47,282.69,58.62,6.5,4.11,6.59,1217.76,4.58,192.3,0,0
14/01/20 16:30,986.94,8.47,282.69,58.51,6.49,4.1,6.57,1217.76,3.68,188.7,0,0
14/01/20 16:40,986.92,8.53,282.75,58.2,6.48,4.09,6.57,1217.48,4.04,199,0,0
14/01/20 16:50,986.92,8.74,282.96,57.31,6.47,4.09,6.56,1216.57,5.06,204.7,0,0
14/01/20 17:00,986.91,8.78,283,57.06,6.46,4.08,6.55,1216.39,4.96,204.2,0,0
14/01/20 17:10,986.97,8.83,283.05,56.69,6.44,4.07,6.53,1216.26,6.26,208.5,0,0
14/01/20 17:20,987.07,8.86,283.07,56.6,6.44,4.07,6.53,1216.25,5.87,208.9,0,0
14/01/20 17:30,987.17,8.87,283.07,56.49,6.44,4.06,6.52,1216.34,5.55,203.7,0,0
14/01/20 17:40,987.29,8.83,283.02,56.71,6.44,4.07,6.53,1216.66,5.15,215.8,0,0
14/01/20 17:50,987.37,8.81,283,56.81,6.45,4.07,6.53,1216.84,4.01,205.9,0,0
14/01/20 18:00,987.43,8.85,283.03,56.7,6.45,4.07,6.53,1216.74,4.02,196.8,0,0
14/01/20 18:10,987.37,8.92,283.11,56.72,6.48,4.09,6.57,1216.35,4.13,199.2,0,0
14/01/20 18:20,987.43,8.9,283.08,57.06,6.51,4.11,6.6,1216.49,3.64,199.5,0,0
14/01/20 18:30,987.46,8.87,283.05,57.25,6.52,4.12,6.6,1216.66,4.31,198.7,0,0
14/01/20 18:40,987.46,8.94,283.12,56.93,6.52,4.11,6.6,1216.36,5.37,196.7,0,0
14/01/20 18:50,987.48,8.94,283.12,56.94,6.52,4.12,6.6,1216.38,4.05,194.7,0,0
14/01/20 19:00,987.47,8.96,283.14,57.06,6.54,4.13,6.62,1216.27,4.26,192.9,0,0
14/01/20 19:10,987.56,9,283.17,57.15,6.57,4.15,6.65,1216.2,4.1,193.1,0,0
14/01/20 19:20,987.51,8.92,283.1,57.58,6.58,4.16,6.67,1216.47,4.6,190.7,0,0
14/01/20 19:30,987.39,8.84,283.03,58.09,6.6,4.17,6.69,1216.66,4.94,189.9,0,0
14/01/20 19:40,987.43,8.79,282.97,58.34,6.61,4.17,6.69,1216.92,4.79,187.7,0,0
14/01/20 19:50,987.46,8.73,282.91,58.46,6.6,4.17,6.68,1217.22,4.01,182.3,0,0
14/01/20 20:00,987.55,8.69,282.86,58.67,6.6,4.17,6.69,1217.51,3.12,180.1,0,0
14/01/20 20:10,987.51,8.68,282.85,58.68,6.6,4.17,6.68,1217.5,3.71,179.3,0,0
14/01/20 20:20,987.38,8.88,283.07,57.92,6.6,4.17,6.69,1216.48,4.77,190.2,0,0
14/01/20 20:30,987.4,8.97,283.16,57.81,6.63,4.19,6.72,1216.1,4.57,196.5,0,0
14/01/20 20:40,987.31,9.23,283.42,57.02,6.66,4.2,6.74,1214.86,5.9,207.5,0,0
14/01/20 20:50,987.17,9.43,283.64,56.51,6.69,4.22,6.77,1213.81,7.17,209,0,0
14/01/20 21:00,987.21,9.57,283.77,56.29,6.72,4.25,6.81,1213.24,7.61,207.2,0,0
14/01/20 21:10,987.19,9.61,283.81,56.3,6.74,4.26,6.83,1213.04,7.3,200.4,0,0
14/01/20 21:20,987.29,9.68,283.88,56.28,6.77,4.28,6.86,1212.85,6.85,197.3,0,0
14/01/20 21:30,987.35,9.73,283.92,56.24,6.79,4.29,6.88,1212.7,7.12,197.3,0,0
14/01/20 21:40,987.22,9.77,283.97,56.35,6.82,4.31,6.91,1212.35,7.17,198.6,0,0
14/01/20 21:50,987.07,9.85,284.07,56.5,6.88,4.34,6.97,1211.8,7.73,192.9,0,0
14/01/20 22:00,987.16,9.85,284.06,56.77,6.91,4.37,7,1211.89,7.04,190.9,0,0
14/01/20 22:10,987.31,9.93,284.13,56.82,6.95,4.39,7.04,1211.71,6.35,195.7,0,0
14/01/20 22:20,987.42,9.92,284.11,56.82,6.95,4.39,7.04,1211.9,5.17,189.9,0,0
14/01/20 22:30,987.49,9.89,284.07,56.79,6.93,4.38,7.02,1212.12,5.08,188.1,0,0
14/01/20 22:40,987.59,9.8,283.97,57.25,6.94,4.39,7.03,1212.62,4.2,177.7,0,0
14/01/20 22:50,987.62,9.77,283.94,57.64,6.98,4.41,7.07,1212.77,3.68,179,0,0
14/01/20 23:00,987.72,9.61,283.77,58.02,6.95,4.39,7.03,1213.59,3.42,175.4,0,0
14/01/20 23:10,987.75,9.32,283.48,59.13,6.94,4.38,7.03,1214.88,3.45,176.5,0,0
14/01/20 23:20,987.66,9.34,283.51,59.65,7.01,4.43,7.1,1214.65,4.32,176.5,0,0
14/01/20 23:30,987.76,9.14,283.3,60.08,6.97,4.4,7.06,1215.65,4.49,173.4,0,0
14/01/20 23:40,987.94,8.98,283.12,60.89,6.99,4.41,7.07,1216.56,3.4,174.9,0,0
14/01/20 23:50,988.1,8.93,283.06,61.42,7.03,4.43,7.11,1216.95,2.96,182.3,0,0
15/01/20 0:00,988.1,9.23,283.36,61.15,7.14,4.51,7.22,1215.61,4,191.8,0,0
15/01/20 0:10,988.04,9.53,283.66,60.85,7.25,4.58,7.34,1214.19,4.88,193.6,0,0
15/01/20 0:20,988.02,9.53,283.67,60.76,7.24,4.57,7.33,1214.17,4.48,185.9,0,0
15/01/20 0:30,988.11,9.12,283.25,61.03,7.07,4.46,7.16,1216.12,4.06,179.8,0,0
15/01/20 0:40,988.19,8.97,283.09,61.54,7.06,4.45,7.14,1216.88,3.76,178.7,0,0
15/01/20 0:50,988.33,8.96,283.07,61.41,7.04,4.44,7.12,1217.1,2.68,177.4,0,0
15/01/20 1:00,988.49,8.93,283.03,61.49,7.03,4.44,7.12,1217.43,1.97,175.6,0,0
15/01/20 1:10,988.5,8.85,282.94,61.54,7,4.42,7.08,1217.8,1.66,180.7,0,0
15/01/20 1:20,988.45,8.75,282.85,61.7,6.97,4.4,7.05,1218.19,1.8,180.1,0,0
15/01/20 1:30,988.46,8.96,283.06,61.63,7.06,4.46,7.15,1217.25,2.31,178.8,0,0
15/01/20 1:40,988.55,9.15,283.24,60.89,7.07,4.46,7.15,1216.54,2.43,174.3,0,0
15/01/20 1:50,988.55,9.01,283.1,61.14,7.03,4.44,7.11,1217.16,2.96,179.3,0,0
15/01/20 2:00,988.6,8.86,282.95,61.43,6.99,4.41,7.07,1217.89,3.23,183.8,0,0
15/01/20 2:10,988.66,8.58,282.66,62.06,6.93,4.37,7.01,1219.2,4.11,179.5,0,0
15/01/20 2:20,988.82,8.74,282.81,61.23,6.91,4.36,6.99,1218.71,4.13,181.2,0,0
15/01/20 2:30,988.87,8.82,282.88,60.65,6.89,4.34,6.96,1218.44,3.96,179.5,0,0
15/01/20 2:40,988.8,9.35,283.42,58.94,6.94,4.37,7.01,1216.05,4.06,185.5,0,0
15/01/20 2:50,988.76,9.27,283.34,59.33,6.94,4.38,7.02,1216.34,3.79,178.6,0,0
15/01/20 3:00,988.75,9.27,283.35,58.79,6.88,4.34,6.96,1216.36,4.04,173.2,0,0
15/01/20 3:10,988.77,9.19,283.26,58.76,6.84,4.31,6.92,1216.74,3.27,177.5,0,0
15/01/20 3:20,988.76,9.32,283.39,57.59,6.76,4.27,6.84,1216.21,3.61,177.7,0,0
15/01/20 3:30,988.81,9.28,283.35,57.32,6.71,4.23,6.79,1216.47,2.56,180.8,0,0
15/01/20 3:40,988.88,9.07,283.13,57.38,6.63,4.18,6.7,1217.5,2.56,175.3,0,0
15/01/20 3:50,988.82,8.99,283.06,57.29,6.58,4.15,6.65,1217.79,2.86,172.2,0,0
15/01/20 4:00,988.78,8.81,282.88,57.91,6.57,4.14,6.65,1218.52,2.65,179.4,0,0
15/01/20 4:10,988.78,8.64,282.71,58.53,6.56,4.14,6.64,1219.26,2.13,190.5,0,0
15/01/20 4:20,988.76,8.71,282.78,58.28,6.57,4.14,6.64,1218.93,1.9,179,0,0
15/01/20 4:30,988.73,8.9,282.98,57.6,6.58,4.15,6.65,1218.07,1.61,194.1,0,0
15/01/20 4:40,988.74,9.17,283.25,56.88,6.61,4.17,6.69,1216.9,1.99,180.3,0,0
15/01/20 4:50,988.72,9.8,283.88,54.87,6.66,4.2,6.73,1214.15,2.79,181.9,0,0
15/01/20 5:00,988.73,10.14,284.22,53.52,6.64,4.19,6.72,1212.71,3.25,196,0,0
15/01/20 5:10,988.81,10.34,284.41,52.8,6.64,4.19,6.72,1211.95,3.86,199.7,0,0
15/01/20 5:20,988.85,10.46,284.53,52.41,6.64,4.19,6.72,1211.49,3.71,205.2,0,0
15/01/20 5:30,988.95,10.66,284.72,51.88,6.67,4.2,6.74,1210.74,5.57,208.7,0,0
15/01/20 5:40,989,10.84,284.9,51.38,6.68,4.21,6.76,1210.03,5.77,211.3,0,0
15/01/20 5:50,989.02,10.99,285.05,50.94,6.69,4.22,6.77,1209.41,7.11,214.5,0,0
15/01/20 6:00,989.03,11.05,285.11,50.85,6.71,4.23,6.78,1209.16,6.14,211.5,0,0
15/01/20 6:10,989.09,11.05,285.1,50.87,6.71,4.23,6.78,1209.24,5.95,207.8,0,0
15/01/20 6:20,989.21,11.03,285.07,50.86,6.7,4.22,6.77,1209.47,7.17,211,0,0
15/01/20 6:30,989.36,10.95,284.98,51.36,6.73,4.24,6.8,1209.98,7.12,213.1,0,0
15/01/20 6:40,989.53,10.78,284.8,52.39,6.79,4.28,6.86,1210.89,5.84,215.3,0,0
15/01/20 6:50,989.59,10.71,284.72,53.1,6.85,4.31,6.92,1211.23,5.24,214.7,0,0
15/01/20 7:00,989.73,10.76,284.76,53.69,6.94,4.38,7.02,1211.15,4.13,227.8,0,0
15/01/20 7:10,989.67,10.64,284.64,54.15,6.95,4.38,7.02,1211.58,4.11,221.4,0,0
15/01/20 7:20,989.89,10.46,284.45,55.44,7.03,4.43,7.1,1212.58,3.53,209,0,0
15/01/20 7:30,989.93,10.17,284.15,57.31,7.13,4.49,7.2,1213.83,4.28,197.2,0,0
15/01/20 7:40,989.98,10.22,284.2,55.78,6.96,4.38,7.03,1213.75,5.08,196.6,0,0
15/01/20 7:50,990.09,10.09,284.06,56.13,6.94,4.37,7.01,1214.45,4.16,205.5,0,0
15/01/20 8:00,989.99,9.91,283.89,56.28,6.88,4.33,6.95,1215.13,4.54,194.6,0,0
15/01/20 8:10,989.96,9.64,283.62,56.33,6.76,4.26,6.83,1216.31,4.23,195.3,0,0
15/01/20 8:20,990.01,9.36,283.33,56.56,6.66,4.2,6.73,1217.63,3.23,197.2,0,0
15/01/20 8:30,990.19,9.33,283.29,55.6,6.53,4.11,6.6,1218.04,3.79,198.3,0,0
15/01/20 8:40,990.24,9.16,283.11,55.94,6.5,4.09,6.56,1218.85,4.25,187.8,0,0
15/01/20 8:50,990.3,9,282.95,56.16,6.45,4.06,6.52,1219.63,3.92,183.7,0,0
15/01/20 9:00,990.37,8.74,282.68,57.04,6.44,4.06,6.5,1220.85,3.12,184.5,0,0
15/01/20 9:10,990.51,8.62,282.55,57.08,6.39,4.02,6.45,1221.57,3.12,183.9,0,0
15/01/20 9:20,990.55,8.47,282.4,57.23,6.35,3.99,6.41,1222.29,2.71,193,0,0
15/01/20 9:30,990.61,8.62,282.54,56.8,6.36,4,6.42,1221.7,2.05,191.1,0,0
15/01/20 9:40,990.6,8.85,282.77,55.72,6.34,3.99,6.4,1220.71,2.95,184,0,0
15/01/20 9:50,990.6,8.89,282.81,55.62,6.34,3.99,6.41,1220.53,2.98,187.6,0,0
15/01/20 10:00,990.59,8.99,282.91,55.14,6.33,3.99,6.39,1220.09,3.25,187.7,0,0
15/01/20 10:10,990.64,8.99,282.91,54.9,6.31,3.97,6.36,1220.17,3.53,193.7,0,0
15/01/20 10:20,990.69,9.07,282.99,54.58,6.3,3.97,6.36,1219.88,3.62,192,0,0
15/01/20 10:30,990.67,9.38,283.3,53.9,6.36,4,6.42,1218.49,2.82,183.7,0,0
15/01/20 10:40,990.8,9.74,283.65,52.72,6.37,4.01,6.43,1217.1,3.66,176.1,0,0
15/01/20 10:50,990.76,9.68,283.59,52.61,6.33,3.98,6.39,1217.33,4.1,174.5,0,0
15/01/20 11:00,990.71,9.44,283.36,53.35,6.32,3.98,6.38,1218.3,3.75,178.9,0,0
15/01/20 11:10,990.77,9.33,283.24,53.75,6.32,3.98,6.38,1218.85,4.1,173.3,0,0
15/01/20 11:20,990.71,9.38,283.3,54.05,6.37,4.01,6.43,1218.54,3.54,175.5,0,0
15/01/20 11:30,990.58,9.54,283.47,53.67,6.4,4.03,6.46,1217.67,3.36,176.3,0,0
15/01/20 11:40,990.47,9.86,283.8,53.26,6.49,4.08,6.55,1216.12,3.11,179.4,0,0
15/01/20 11:50,990.26,10.34,284.29,52.17,6.56,4.13,6.63,1213.77,3.3,180,0,0
15/01/20 12:00,990.23,11.11,285.07,50.53,6.69,4.21,6.76,1210.39,4.2,188.4,0,0
15/01/20 12:10,990.12,11.86,285.83,47.94,6.67,4.2,6.74,1207.07,6.31,202.3,0,0
15/01/20 12:20,990.02,12.15,286.13,47.31,6.71,4.23,6.78,1205.71,5.47,209.8,0,0
15/01/20 12:30,989.86,12.45,286.44,46.83,6.77,4.27,6.84,1204.22,5.32,205.4,0,0
15/01/20 12:40,989.69,12.66,286.67,46.46,6.81,4.29,6.89,1203.11,5.05,203.3,0,0
15/01/20 12:50,989.52,12.91,286.93,46.32,6.91,4.35,6.98,1201.81,4.75,181.4,0,0
15/01/20 13:00,989.43,12.9,286.93,46.18,6.88,4.34,6.95,1201.75,4.64,181.3,0,0
15/01/20 13:10,989.51,12.98,287,46.11,6.91,4.35,6.98,1201.5,4.58,176.5,0,0
15/01/20 13:20,989.56,12.84,286.86,46.59,6.91,4.36,6.99,1202.14,4.28,174.6,0,0
15/01/20 13:30,989.49,13.13,287.16,46.33,7.01,4.42,7.08,1200.8,4.46,176.4,0,0
15/01/20 13:40,989.46,13.48,287.51,45.61,7.06,4.45,7.13,1199.27,4.33,193.4,0,0
15/01/20 13:50,989.38,13.58,287.62,44.26,6.89,4.35,6.97,1198.83,7.48,207.1,0,0
15/01/20 14:00,989.29,13.24,287.28,45.07,6.87,4.33,6.94,1200.16,6.63,208.6,0,0
15/01/20 14:10,989.38,13.09,287.13,45.51,6.87,4.33,6.94,1200.9,5.78,209.1,0,0
15/01/20 14:20,989.48,13.15,287.18,45.62,6.91,4.35,6.98,1200.75,4.91,210.5,0,0
15/01/20 14:30,989.45,13.2,287.23,45.58,6.93,4.37,7,1200.49,5.37,205.5,0,0
15/01/20 14:40,989.35,13.17,287.21,45.74,6.94,4.37,7.01,1200.49,6.28,200.5,0,0
15/01/20 14:50,989.34,13.07,287.11,46.17,6.96,4.39,7.03,1200.89,5.41,201.2,0,0
15/01/20 15:00,989.34,13.16,287.2,46.46,7.04,4.44,7.12,1200.47,4.6,202.7,0,0
15/01/20 15:10,989.47,12.93,286.96,46.9,7,4.41,7.08,1201.62,5.25,205.1,0,0
15/01/20 15:20,989.54,12.59,286.61,47.56,6.94,4.38,7.02,1203.16,6.68,212.1,0,0
15/01/20 15:30,989.63,12.36,286.37,48.13,6.92,4.36,6.99,1204.25,6.73,212.1,0,0
15/01/20 15:40,989.7,12.01,286.02,49,6.89,4.34,6.96,1205.83,6.75,211.4,0,0
15/01/20 15:50,989.72,11.82,285.82,49.48,6.87,4.33,6.94,1206.66,6.36,209.8,0,0
15/01/20 16:00,989.85,11.53,285.52,50.36,6.86,4.32,6.93,1208.06,5.94,208.6,0,0
15/01/20 16:10,990.05,11.17,285.14,51.74,6.88,4.33,6.95,1209.82,4.6,215.2,0,0
15/01/20 16:20,990.23,10.68,284.64,53.43,6.87,4.33,6.94,1212.13,3.69,214.2,0,0
15/01/20 16:30,990.26,10.37,284.32,54.61,6.88,4.33,6.95,1213.49,3.74,211.1,0,0
15/01/20 16:40,990.34,10.13,284.08,55.37,6.87,4.32,6.93,1214.63,3.24,207.9,0,0
15/01/20 16:50,990.46,9.59,283.53,57.33,6.86,4.32,6.92,1217.1,2.67,199.3,0,0
15/01/20 17:00,990.61,9.11,283.03,58.93,6.82,4.3,6.89,1219.37,2.35,182.9,0,0
15/01/20 17:10,990.8,8.93,282.84,59.2,6.77,4.26,6.83,1220.4,2.57,189.6,0,0
15/01/20 17:20,990.9,8.97,282.87,58.9,6.76,4.25,6.82,1220.36,2.56,197.6,0,0
15/01/20 17:30,991.05,8.93,282.82,58.78,6.72,4.23,6.78,1220.74,2.37,205.2,0,0
15/01/20 17:40,991.34,9.15,283.01,57.83,6.71,4.22,6.77,1220.15,2.12,210.8,0,0
15/01/20 17:50,991.49,9.17,283.02,57.82,6.72,4.23,6.78,1220.24,2.1,201.9,0,0
15/01/20 18:00,991.59,8.98,282.82,58.77,6.75,4.24,6.8,1221.18,2.56,196.7,0,0
15/01/20 18:10,991.65,8.96,282.8,59.21,6.79,4.27,6.84,1221.32,3.38,210.9,0,0
15/01/20 18:20,991.62,9.05,282.89,58.98,6.8,4.28,6.86,1220.88,3.52,198.1,0,0
15/01/20 18:30,991.62,9.15,282.99,58.49,6.79,4.27,6.85,1220.46,4.22,195.3,0,0
15/01/20 18:40,991.97,9.28,283.09,57.85,6.78,4.26,6.83,1220.33,3.64,206.3,0,0
15/01/20 18:50,992.32,9.26,283.04,57.87,6.77,4.25,6.82,1220.86,2.99,210.8,0,0
15/01/20 19:00,992.58,9.22,282.98,58.11,6.78,4.26,6.83,1221.34,2.61,204.4,0,0
15/01/20 19:10,992.86,9.19,282.93,58.34,6.79,4.27,6.84,1221.81,2.31,216.3,0,0
15/01/20 19:20,992.88,8.97,282.71,59.23,6.79,4.27,6.84,1222.79,3.5,213,0,0
15/01/20 19:30,992.88,8.69,282.43,60.15,6.77,4.25,6.82,1224.02,3.6,221.8,0,0
15/01/20 19:40,992.99,8.41,282.14,61.12,6.75,4.24,6.8,1225.38,3.39,227.9,0,0
15/01/20 19:50,993.02,8.46,282.18,60.99,6.76,4.24,6.81,1225.2,3.18,226.6,0,0
15/01/20 20:00,993,8.29,282.02,61.68,6.76,4.24,6.8,1225.91,2.08,212.1,0,0
15/01/20 20:10,993.09,8.22,281.94,62.2,6.78,4.26,6.83,1226.32,1.73,202.9,0,0
15/01/20 20:20,993.17,7.82,281.53,63.72,6.76,4.24,6.81,1228.17,2.45,190.7,0,0
15/01/20 20:30,993.15,7.68,281.39,64.76,6.8,4.27,6.85,1228.74,2.84,196.5,0,0
15/01/20 20:40,993.17,8.15,281.86,64.05,6.95,4.36,7,1226.64,3.31,209.3,0,0
15/01/20 20:50,993.24,8.51,282.22,63.2,7.03,4.41,7.07,1225.12,3.53,208.9,0,0
15/01/20 21:00,993.18,8.71,282.42,62.81,7.08,4.44,7.13,1224.15,4.44,207.3,0,0
15/01/20 21:10,993.04,8.66,282.38,63.15,7.09,4.45,7.14,1224.19,5.25,212.1,0,0
15/01/20 21:20,993.08,8.45,282.17,64.28,7.12,4.47,7.17,1225.14,5.73,213.1,0,0
15/01/20 21:30,993.23,8.61,282.32,64.15,7.18,4.51,7.23,1224.6,4.76,211.7,0,0
15/01/20 21:40,993.42,8.69,282.38,64,7.2,4.52,7.25,1224.48,3.53,205,0,0
15/01/20 21:50,993.51,8.48,282.17,64.45,7.15,4.49,7.2,1225.53,3.6,201.2,0,0
15/01/20 22:00,993.66,7.96,281.63,66.2,7.09,4.45,7.13,1228.01,3.5,197.2,0,0
15/01/20 22:10,993.7,7.89,281.56,66.66,7.1,4.46,7.15,1228.36,3.52,198.7,0,0
15/01/20 22:20,993.9,8.15,281.8,66.32,7.19,4.52,7.24,1227.43,3.53,198.8,0,0
15/01/20 22:30,994.03,8.63,282.27,65,7.29,4.57,7.33,1225.46,3.87,206.4,0,0
15/01/20 22:40,994.13,8.82,282.46,64.85,7.36,4.62,7.41,1224.72,3.88,206.6,0,0
15/01/20 22:50,994.19,9.05,282.68,64.52,7.44,4.67,7.48,1223.76,3.08,206.2,0,0
15/01/20 23:00,994.21,9.48,283.11,63.71,7.56,4.75,7.61,1221.87,4.17,203.2,0,0
15/01/20 23:10,994.21,9.41,283.04,64.34,7.6,4.77,7.65,1222.14,4.91,209.9,0,0
15/01/20 23:20,994.28,9.54,283.16,64.3,7.66,4.81,7.71,1221.64,5.06,213.9,0,0
15/01/20 23:30,994.36,9.83,283.45,63.24,7.69,4.82,7.73,1220.48,4.41,215.7,0,0
15/01/20 23:40,994.43,9.87,283.48,62.96,7.67,4.81,7.72,1220.39,4.53,214.2,0,0
15/01/20 23:50,994.72,9.92,283.51,62.71,7.67,4.81,7.71,1220.54,3.67,212.5,0,0
16/01/20 0:00,994.98,10.03,283.6,62.26,7.67,4.81,7.71,1220.39,3.94,215.3,0,0
16/01/20 0:10,995.21,10.11,283.66,62.02,7.68,4.81,7.72,1220.32,4.32,211.2,0,0
16/01/20 0:20,995.3,10.03,283.57,62.36,7.68,4.81,7.72,1220.78,4.75,209.1,0,0
16/01/20 0:30,995.52,10.08,283.6,62.41,7.71,4.83,7.75,1220.81,4.42,207.4,0,0
16/01/20 0:40,995.73,10.27,283.78,61.98,7.76,4.86,7.79,1220.24,4.65,208.5,0,0
16/01/20 0:50,995.91,10.45,283.94,61.42,7.78,4.87,7.81,1219.67,4.74,205.2,0,0
16/01/20 1:00,996.08,10.51,283.99,61.32,7.8,4.89,7.83,1219.62,3.99,206.5,0,0
16/01/20 1:10,996.14,10.52,283.99,61.42,7.82,4.9,7.85,1219.64,4.01,204.4,0,0
16/01/20 1:20,996.26,10.53,283.99,61.57,7.84,4.91,7.87,1219.73,3.94,206.8,0,0
16/01/20 1:30,996.41,10.48,283.93,61.89,7.86,4.92,7.89,1220.12,3.47,200.2,0,0
16/01/20 1:40,996.63,10.39,283.82,62.38,7.87,4.93,7.9,1220.78,3.33,205.8,0,0
16/01/20 1:50,996.85,10.2,283.62,63.35,7.89,4.94,7.92,1221.85,2.39,210.7,0,0
16/01/20 2:00,997.06,10.14,283.54,63.81,7.92,4.95,7.94,1222.35,2.46,210.2,0,0
16/01/20 2:10,997.21,10.11,283.5,64.17,7.95,4.97,7.97,1222.65,2.67,212.7,0,0
16/01/20 2:20,997.4,10.04,283.41,64.54,7.96,4.98,7.98,1223.19,1.43,203.9,0,0
16/01/20 2:30,997.56,10.03,283.39,64.67,7.97,4.98,7.99,1223.42,1.24,202.7,0,0
16/01/20 2:40,997.73,10.09,283.43,64.39,7.96,4.98,7.98,1223.38,0.89,167.7,0,0
16/01/20 2:50,997.86,9.83,283.16,64.6,7.85,4.91,7.87,1224.71,1.35,167.6,0,0
16/01/20 3:00,998.04,9.45,282.77,65.89,7.81,4.88,7.82,1226.6,0.91,177.6,0,0
16/01/20 3:10,998.09,9.36,282.67,66.52,7.83,4.9,7.85,1227.04,1,183.7,0,0
16/01/20 3:20,998.17,9.15,282.46,68.27,7.93,4.95,7.94,1228.01,1.22,199.2,0,0
16/01/20 3:30,998.39,9.17,282.46,68.61,7.98,4.98,7.99,1228.18,0.97,186.9,0,0
16/01/20 3:40,998.51,9.2,282.48,67.83,7.9,4.94,7.91,1228.22,1.13,167.1,0,80
16/01/20 3:50,998.55,9.08,282.36,69.35,8.01,5.01,8.03,1228.74,0.96,205.8,0,0
16/01/20 4:00,998.79,9.04,282.3,69.33,7.99,4.99,8,1229.22,1.03,45.39,0,0
16/01/20 4:10,999,8.97,282.21,69.01,7.92,4.94,7.92,1229.82,0.64,81.9,0,0
16/01/20 4:20,999.06,9.19,282.43,69.02,8.03,5.02,8.04,1228.88,0.66,203.7,0,0
16/01/20 4:30,999.23,9.32,282.54,69.47,8.16,5.09,8.16,1228.47,0.79,251.6,0,0
16/01/20 4:40,999.43,9.51,282.72,70.8,8.42,5.26,8.43,1227.77,0.76,199.2,0,490
16/01/20 4:50,999.59,9.31,282.5,72.7,8.53,5.33,8.54,1228.78,0.64,257.7,0.1,190
16/01/20 5:00,999.65,9,282.19,76.2,8.76,5.47,8.76,1230.1,2.31,234.7,0,340
